id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
639.0,en,When Harry Met Sally...,16.094,1989-01-12,7.4,3033.0,"['Comedy', 'Romance', 'Drama']","During their travel from Chicago to New York, Harry and Sally debate whether or not sex ruins a friendship between a man and a woman. Eleven years later, and they're still no closer to finding the answer.",92823546.0,96.0,Can two friends sleep together and still love each other in the morning?
56590.0,en,All Star Superman,13.489,2011-02-22,7.0,344.0,"['Science Fiction', 'Animation', 'Action', 'Adventure']","Lex Luthor enacts his plan to rid the world of Superman, once and for all. Succeeding with solar radiation poisoning, the Man of Steel is slowly dying. With what little times remains, the Last Son of Krypton must confront the revealing of his secret identity to Lois Lane and face Luthor in a final battle.",0.0,76.0,"The measure of a man lies not in what he says, but what he does."
384664.0,de,Tschick,9.582,2016-09-15,6.7,203.0,"['Drama', 'Comedy']","While his mother is in rehab and his father is on a 'business trip' with his assistant, 14-year-old outsider Maik is spending the summer holidays bored and alone at his parents' villa, when rebellious teenager Tschick appears. Tschick, a Russian immigrant and an outcast, steals a car and decides to set off on a journey away from Berlin with Maik tagging along for the ride. So begins a wild adventure where the two experience the trip of a lifetime and share a summer that they will never forget.",0.0,93.0,The best summer ever
79698.0,en,The Lovers,15.831,2015-02-13,4.7,59.0,"['Action', 'Adventure', 'Science Fiction', 'Romance']","The Lovers is an epic romance time travel adventure film. Helmed by Roland Joffé from a story by Ajey Jhankar, the film is a sweeping tale of an impossible love set against the backdrop of the first Anglo-Maratha war across two time periods and continents and centred around four characters — a British officer in 18th century colonial India, the Indian woman he falls deeply in love with, an American present-day marine biologist and his wife.",0.0,109.0,Love is longer than life.
631583.0,en,Sacrifice,21.446,2021-02-09,5.2,14.0,['Horror'],Isaac and his pregnant wife visit a remote Norwegian village to claim an unexpected inheritance. The couple finds themselves caught in a nightmare when they encounter a sinister cult that worships a sea-dwelling deity.,0.0,87.0,Dream Well
203739.0,en,Vampire Academy,24.593,2014-02-07,6.3,1498.0,"['Comedy', 'Action', 'Fantasy']","Rose, a rebellious half-vampire/half-human guardian-in-training and her best friend, Lissa -- a mortal, royal vampire Princess - have been on the run when they are captured and returned to St. Vladamirs Academy, the very place where they believe their lives may be in most jeopardy. Rose will sacrifice everything to protect Lissa from those who intend to exploit her from within the Academy walls and the Strigoi (immortal, evil vampires) who hunt her kind from outside its sanctuary.",15391979.0,104.0,They suck at school.
321612.0,en,Beauty and the Beast,57.884,2017-03-16,7.0,13735.0,"['Family', 'Fantasy', 'Romance']",A live-action adaptation of Disney's version of the classic tale of a cursed prince and a beautiful young woman who helps him break the spell.,1263521126.0,129.0,Be our guest.
76489.0,en,The Three Stooges,57.778,2012-04-13,5.7,412.0,['Comedy'],"While trying to save their childhood orphanage, Moe, Larry and Curly inadvertently stumble into a murder plot and wind up starring in a reality TV show.",54819301.0,92.0,Just Say Moe.
68727.0,en,Trance,16.615,2013-03-27,6.6,1765.0,"['Thriller', 'Crime', 'Drama', 'Mystery']",A violent gang enlists the help of a hypnotherapist in an attempt to locate a painting which somehow vanished in the middle of a heist.,24261569.0,101.0,Don't be a hero.
129670.0,en,Nebraska,8.444,2013-09-21,7.4,1383.0,"['Drama', 'Adventure']","An aging, booze-addled father takes a trip from Montana to Nebraska with his estranged son in order to claim what he believes to be a million-dollar sweepstakes prize.",27682872.0,115.0,Life's not about winning or losing. It's about how you get there in the end.
374464.0,fr,Planetarium,14.55,2016-10-12,4.6,162.0,"['Drama', 'Fantasy', 'Mystery']","In 1930s France, two sisters who are thought to be able to communicate with ghosts meet a visionary producer while performing in Paris.",0.0,109.0,You never know what's about to change...
161143.0,en,Madly Madagascar,27.479,2013-01-29,6.5,158.0,"['Animation', 'Comedy', 'Family']","Your favorite Madagascar pals are back in an all-new adventure! Alex's favorite holiday, Valentine's Day, brings hilarious surprises and excitement for the entire gang. Melman plans a big surprise for Gloria, Marty tries to impress a new friend and everyone wants to get their hands on King Julien's love potion. You'll fall in LOVE with Madly Madagascar!",0.0,22.0,All New Adventure
238603.0,en,Earth to Echo,9.95,2014-06-14,5.9,483.0,"['Family', 'Adventure', 'Science Fiction']","After a construction project begins digging in their neighbourhood, best friends Tuck, Munch and Alex inexplicably begin to receive strange, encoded messages on their cell phones. Convinced something bigger is going on, they go to their parents and the authorities. The three embark on a secret adventure to crack the code and follow it to its source, and discover a mysterious being from another world who desperately needs their help. The journey that follows will change all their lives forever.",45300000.0,89.0,No one will ever believe our story.
213901.0,en,Fir Crazy,11.564,2013-12-12,5.9,48.0,"['Comedy', 'Romance', 'TV Movie']","When marketing executive Elise MacKenzie decides to help sell Christmas trees at her family’s Christmas tree lot, she discovers a newfound fondness for the holidays. But all could be lost when the store owner who hosts the tree lot on his block wants to shut it down, and it’s up to Elise to find a way to rekindle his Christmas Cheer.",0.0,87.0,"This Christmas, love is just around the corner."
423204.0,en,Angel Has Fallen,51.484,2019-08-21,6.5,2537.0,"['Action', 'Thriller']","After a treacherous attack, Secret Service agent Mike Banning is charged with attempting to assassinate President Trumbull. Chased by his own colleagues and the FBI, Banning begins a race against the clock to clear his name.",146661977.0,122.0,Loyalty is under fire
112336.0,en,Hitchcock,14.803,2012-11-22,6.5,1197.0,['Drama'],"Follow the relationship between director Alfred Hitchcock and his wife Alma Reville during the making of his most famous horror-thriller film, Psycho, and the trials and tribulations the director faced from Hollywood censors.",23570541.0,98.0,Good evening.
337170.0,en,American Made,33.264,2017-08-18,6.8,3434.0,"['Action', 'Crime', 'Comedy']","The true story of pilot Barry Seal, who transported contraband for the CIA and the Medellin cartel in the 1980s.",133511855.0,115.0,Based on a True Lie
167032.0,en,Curse of Chucky,96.24,2013-10-04,5.8,1127.0,"['Horror', 'Thriller']","After the passing of her mother, a young woman in a wheelchair since birth, is forced to deal with her sister, brother-in-law, niece and their nanny as they say their goodbyes to mother. When people start turning up dead, Nica discovers the culprit might be a strange doll she received a few days earlier.",3800000.0,97.0,Fear has a new home
150689.0,en,Cinderella,78.934,2015-03-12,6.8,6036.0,"['Romance', 'Fantasy', 'Family', 'Drama']","When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods.",543514353.0,105.0,Midnight is just the beginning.
407445.0,en,Breathe,22.008,2017-10-13,7.4,572.0,"['Drama', 'Romance']","Based on the true story of Robin, a handsome, brilliant and adventurous man whose life takes a dramatic turn when polio leaves him paralyzed.",477815.0,118.0,"With her love, he lived"
20083.0,cn,新宿事件,12.337,2009-03-22,6.7,170.0,"['Drama', 'Action', 'Thriller', 'Crime']","Steelhead is a Chinese laborer who comes to Japan hoping for a better life. Unable to find honest work and bullied into the shadows with his fellow Chinese illegal immigrants, he soon finds himself ascending as the boss of a black market mob. After providing a deadly service to a powerful Yakuza crime boss, Steelhead’s rise to mafia power spirals rapidly out of control as he’s given reign over the dangerous and lucrative Shinjuku district.",0.0,119.0,They destroyed his life... Now he'll destroy them all.
10198.0,en,The Princess and the Frog,67.269,2009-12-08,7.1,4186.0,"['Romance', 'Family', 'Animation']","A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.",270997378.0,98.0,Every love story begins with a kiss...
17009.0,en,Jetsons: The Movie,8.05,1990-06-06,5.9,144.0,"['Animation', 'Comedy', 'Family', 'Science Fiction']",George Jetson is forced to uproot his family when Mr. Spacely promotes him to take charge of a new factory on a distant planet.,0.0,82.0,The first movie from the family that's truly ahead of its time!
244458.0,en,The Voices,13.007,2014-01-19,6.3,1394.0,"['Comedy', 'Crime', 'Horror', 'Fantasy']","A mentally unhinged factory worker must decide whether to listen to his talking cat and become a killer, or follow his dog's advice to keep striving for normalcy.",0.0,101.0,Hearing voices can be murder.
300681.0,en,Replicas,30.609,2018-10-25,6.1,1011.0,"['Science Fiction', 'Thriller']",A scientist becomes obsessed with returning his family to normalcy after a terrible accident.,8100000.0,107.0,Some humans are unstoppable
378111.0,en,A Stork's Journey,13.707,2017-05-05,6.0,108.0,"['Family', 'Fantasy', 'Adventure', 'Animation', 'Comedy']","Orphaned at birth and raised by storks, the teenage sparrow Richard believes he is one of them. But when the time comes to migrate to Africa, his stork family is forced to reveal his true identity and leave him behind in the forest, since he is not a migratory bird and would not survive the journey. Determined to prove he is a stork after all, Richard ventures south on his own. But only with the help of Olga, an eccentric owl with an imaginary friend and Kiki, a narcissistic, disco-singing parakeet, does he stand a chance to reach his goal and learn to accept who he really is.",0.0,85.0,Their adventure is the destination.
246080.0,en,Black Sea,17.978,2014-12-05,6.2,856.0,"['Adventure', 'Thriller', 'Drama']","A rogue submarine captain pulls together a misfit crew to go after a sunken treasure rumored to be lost in the depths of the Black Sea. As greed and desperation take control on-board their claustrophobic vessel, the increasing uncertainty of the mission causes the men to turn on each other to fight for their own survival.",1171559.0,115.0,Brave the deep. Find the gold. Trust no one.
10353.0,fr,Les Couloirs du Temps : Les Visiteurs II,9.748,1998-02-11,6.0,798.0,"['Comedy', 'Fantasy']","The sequel to The Visitors reunites us with those lovable ruffians from the French Medieval ages who - through magic - are transported into the present, with often drastic consequences. Godefroy de Montmirail travels to today to recover the missing family jewels and a sacred relic, guarantor of his wife-to-be's fertility. The confrontation between Godefroy's repellent servant Jack the Crack and his descendent, the effete Jacquart, present-day owner of the chateau, further complicates the matter.",66000000.0,118.0,They come back!
48287.0,en,The Baby-Sitters Club,10.304,1995-08-18,5.5,66.0,"['Comedy', 'Drama', 'Family']",Seven junior-high-school girls organize a daycare camp for children while at the same time experiencing classic adolescent growing pains.,0.0,94.0,Friends Forever
839.0,en,Duel,20.561,1971-11-13,7.4,1288.0,"['Action', 'Thriller', 'TV Movie']","Traveling businessman David Mann angers the driver of a rusty tanker while crossing the California desert. A simple trip turns deadly, as Mann struggles to stay on the road while the tanker plays cat and mouse with his life.",0.0,90.0,The most bizarre murder weapon ever used!
5924.0,en,Papillon,13.05,1973-12-13,7.9,1371.0,"['Crime', 'Drama']","A man befriends a fellow criminal as the two of them begin serving their sentence on a dreadful prison island, which inspires the man to plot his escape.",53267000.0,151.0,The greatest adventure of escape!
10388.0,en,The Limey,7.593,1999-05-15,6.7,277.0,"['Crime', 'Drama', 'Mystery']","The Limey follows Wilson, a tough English ex-con who travels to Los Angeles to avenge his daughter's death. Upon arrival, Wilson goes to task battling Valentine and an army of L.A.'s toughest criminals, hoping to find clues and piece together what happened. After surviving a near-death beating, getting thrown from a building and being chased down a dangerous mountain road, the Englishman decides to dole out some bodily harm of his own.",3204663.0,89.0,Vengeance knows no boundaries.
1414.0,es,Los amantes del Círculo Polar,9.827,1998-09-04,7.4,160.0,"['Drama', 'Mystery', 'Romance']","Otto and Ana are kids when they meet each other. Their names are palindromes. They meet by chance, people are related by chance. A story of circular lives, with circular names, and a circular place (Círculo polar) where the day never ends in the midnight sun. There are things that never end, and Love is one of them.",0.0,112.0,Destiny cannot be denied.
199.0,en,Star Trek: First Contact,25.313,1996-11-22,7.3,1318.0,"['Science Fiction', 'Action', 'Adventure', 'Thriller']","The Borg, a relentless race of cyborgs, are on a direct course for Earth. Violating orders to stay away from the battle, Captain Picard and the crew of the newly-commissioned USS Enterprise E pursue the Borg back in time to prevent the invaders from changing Federation history and assimilating the galaxy.",150000000.0,111.0,Resistance is futile.
9540.0,en,Dead Ringers,9.691,1988-09-23,7.2,581.0,"['Thriller', 'Horror']","Elliot, a successful gynecologist, works at the same practice as his identical twin, Beverly. Elliot is attracted to many of his patients and has affairs with them. When he inevitably loses interest, he will give the woman over to Beverly, the meeker of the two, without the woman knowing the difference. Beverly falls hard for one of the patients, Claire, but when she inadvertently deceives him, he slips into a state of madness.",8038508.0,115.0,Two bodies. Two minds. One soul.
491926.0,en,Resistance,11.13,2020-03-27,7.0,257.0,"['War', 'History', 'Drama']",The story of mime Marcel Marceau as he works with a group of Jewish boy scouts and the French Resistance to save the lives of ten thousand orphans during World War II.,288064.0,120.0,The best way to resist is to survive.
476299.0,en,Ghostland,36.684,2018-03-14,7.3,1749.0,"['Horror', 'Mystery', 'Thriller']","A mother of two inherits a home from her aunt. On the first night in the new home she is confronted with murderous intruders and fights for her daughters’ lives. Sixteen years later the daughters reunite at the house, and that is when things get strange . . .",0.0,91.0,You really thought you’ve been scared?
728144.0,en,The Special,16.362,2020-01-31,5.8,12.0,"['Horror', 'Comedy']","Suspecting his wife of infidelity, Jerry is persuaded by his best friend to accompany him to a brothel to sample ‘The Special’, which proves to be a lifechanging experience in more ways than one. Because every pleasure has its price...",0.0,94.0,See it with someone you hate.
399248.0,en,Beirut,15.833,2018-04-11,6.3,412.0,"['Action', 'Thriller', 'Drama']","In 1980s Beirut, Mason Skiles is a former U.S. diplomat who is called back into service to save a colleague from the group that is possibly responsible for his own family's death. Meanwhile, a CIA field agent who is working under cover at the American embassy is tasked with keeping Mason alive and ensuring that the mission is a success.",7258534.0,110.0,"Beirut, 1982: The Paris of the Middle East Was Burning"
10249.0,en,The Rocketeer,13.243,1991-06-21,6.5,665.0,"['Action', 'Adventure', 'Science Fiction', 'Family']","A stunt pilot comes across a prototype jetpack that gives him the ability to fly. However, evil forces of the world also want this jetpack at any cost.",46704056.0,108.0,An Ordinary Man Forced to Become An Extraordinary Hero.
2728.0,en,Postal,7.696,2007-08-11,4.5,228.0,"['Action', 'Comedy']","The story begins with a regular Joe who tries desperately to seek employment, but embarks on a violent rampage when he teams up with cult leader Uncle Dave. Their first act is to heist an amusement park, only to learn that the Taliban are planning the same heist as well. Chaos ensues, and now the Postal Dude must not only take on terrorists but also political figures.",0.0,100.0,Some comedies go too far... others start there.
24935.0,en,Return of the Living Dead: Necropolis,21.302,2005-10-15,5.2,150.0,"['Horror', 'Comedy']","A group of teenagers who, in an attempt to rescue their friend from an evil corporation, end up releasing a horde of blood thirsty zombies.",0.0,88.0,You cannot kill what is already dead.
9896.0,en,Rat Race,11.156,2001-08-17,6.2,1334.0,"['Adventure', 'Comedy']","In an ensemble film about easy money, greed, manipulation and bad driving, a Las Vegas casino tycoon entertains his wealthiest high rollers -- a group that will bet on anything -- by pitting six ordinary people against each other in a wild dash for $2 million jammed into a locker hundreds of miles away. The tycoon and his wealthy friends monitor each racer's every move to keep track of their favorites. The only rule in this race is that there are no rules.",85498534.0,112.0,563 miles. 9 people. $2 million. 1001 problems!
474214.0,en,Trading Paint,8.749,2019-02-22,5.5,72.0,"['Action', 'Drama', 'Thriller']","A stock car racing legend is drawn back to the dirt track when his son, an aspiring driver, joins a rival racing team.",0.0,87.0,Racing is in their blood
577.0,en,To Die For,13.381,1995-09-22,6.6,556.0,"['Drama', 'Comedy', 'Crime']","Suzanne Stone wants to be a world-famous news anchor and she is willing to do anything to get what she wants. What she lacks in intelligence, she makes up for in cold determination and diabolical wiles. As she pursues her goal with relentless focus, she is forced to destroy anything and anyone that may stand in her way, regardless of the ultimate cost or means necessary.",21284514.0,106.0,All she wanted was a little attention
411221.0,es,Ozzy,14.449,2016-10-14,6.1,127.0,"['Animation', 'Family']","Ozzy, a friendly, peaceful beagle has his idyllic life turned upside down when the Martins leave on a long and distant trip. There's only one problem: no dogs allowed! Unable to bring their beloved Ozzy along for the ride, they settle on the next best thing, a top-of-the-line canine spa called Blue Creek.",0.0,90.0,Fast & Furry
515195.0,en,Yesterday,24.503,2019-06-27,6.7,2910.0,"['Music', 'Comedy', 'Romance', 'Fantasy']","Jack Malik is a struggling singer-songwriter in an English seaside town whose dreams of fame are rapidly fading, despite the fierce devotion and support of his childhood best friend, Ellie. After a freak bus accident during a mysterious global blackout, Jack wakes up to discover that he's the only person on Earth who can remember The Beatles.",88092097.0,116.0,Everyone in the world has forgotten The Beatles. Everyone except Jack…
646207.0,en,The Ice Road,151.124,2021-06-24,7.2,730.0,"['Action', 'Adventure', 'Drama', 'Thriller']","After a remote diamond mine collapses in far northern Canada, an ice road driver must lead an impossible rescue mission over a frozen ocean to save the trapped miners.",2147110.0,108.0,This mission is on thin ice.
1725.0,en,West Side Story,12.115,1961-12-13,7.3,1326.0,"['Crime', 'Drama', 'Romance']","In the slums of the upper West Side of Manhattan, New York, a gang of Polish-American teenagers called the Jets compete with a rival gang of recently immigrated Puerto Ricans, the Sharks, to ""own"" the neighborhood streets. Tensions are high between the gangs but two kids, one from each rival gang, fall in love leading to tragedy.",43656822.0,152.0,The screen achieves one of the great entertainments in the history of motion pictures.
18736.0,en,The Lizzie McGuire Movie,14.172,2003-05-02,6.3,1048.0,"['Family', 'Comedy']","Lizzie McGuire has graduated from middle school and takes a trip to Rome, Italy with her class. And what was supposed to be only a normal trip, becomes a teenager's dream come true.",55534455.0,94.0,The only risk in taking an adventure is not taking it at all.
399174.0,en,Isle of Dogs,28.544,2018-03-23,7.9,3602.0,"['Adventure', 'Comedy', 'Animation']","In the future, an outbreak of canine flu leads the mayor of a Japanese city to banish all dogs to an island that's a garbage dump. The outcasts must soon embark on an epic journey when a 12-year-old boy arrives on the island to find his beloved pet.",64241499.0,101.0,Welcome to the Isle of Dogs.
341013.0,en,Atomic Blonde,30.032,2017-07-26,6.4,5169.0,"['Action', 'Thriller']",An undercover MI6 agent is sent to Berlin during the Cold War to investigate the murder of a fellow agent and recover a missing list of double agents.,100014025.0,115.0,Talents can be overrated.
10650.0,en,Sudden Impact,12.512,1983-12-07,6.6,601.0,"['Crime', 'Action', 'Thriller']","When a young rape victim takes justice into her own hands and becomes a serial killer, it's up to Dirty Harry Callahan, on suspension from the SFPD, to bring her to justice.",67642693.0,117.0,Dirty Harry is at it again
10147.0,en,Bad Santa,21.259,2003-11-26,6.5,1597.0,"['Drama', 'Comedy', 'Crime']",A miserable conman and his partner pose as Santa and his Little Helper to rob department stores on Christmas Eve. But they run into problems when the conman befriends a troubled kid.,76488889.0,92.0,He doesn't care if you're naughty or nice.
53064.0,ja,地下幻燈劇画 少女椿,20.105,1992-05-02,6.6,72.0,"['Horror', 'Animation', 'Drama']","After losing her parents, young flower selling Midori is put up by a fairground group. She is abused and forced to slavery, until the arrival of an enigmatic magician of short stature, who gives her hope for a better future.",0.0,48.0,The camelia girl
381.0,en,To Catch a Thief,12.601,1955-08-03,7.4,1083.0,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']","An ex-thief is accused of enacting a new crime spree, so to clear his name he sets off to catch the new thief, who’s imitating his signature style.",8750000.0,107.0,WANTED by the police in all the luxury-spots of Europe!... A catch for any woman!
56601.0,en,The Perfect Game,12.706,2010-04-01,6.8,96.0,"['Drama', 'Family']","Based on a true story, a group of boys from Monterrey, Mexico who become the first non-U.S. team to win the Little League World Series.",3878993.0,118.0,Dream for the fences.
566222.0,en,The Great Hack,12.627,2019-01-26,6.8,370.0,['Documentary'],"Data—arguably the world’s most valuable asset—is being weaponized to wage cultural and political wars. The dark world of data exploitation is uncovered through the unpredictable, personal journeys of players on different sides of the explosive Cambridge Analytica/Facebook data story.",0.0,114.0,They took your data. Then they took control.
51170.0,en,Open Season 3,20.992,2010-10-21,5.7,415.0,"['Adventure', 'Animation', 'Family', 'Comedy']","Boog, Elliot, and their forest friends return with an all-new adventure, this time in a Big Top Circus! The comedy begins when Boog's pals choose their family obligations over the annual guy's trip, and a disappointed Boog decides to take a trip of his own, which leads him right into the middle of a circus ring...literally. When he switches places with a devious look-a-like circus grizzly and falls for an alluring Russian troupe member, he'll come to realize that maybe you don't have to choose between family and friendship after all.",0.0,75.0,Boog and Elliot are Back and the Fur is Going to Fly!
11775.0,en,Intolerable Cruelty,13.674,2003-09-02,5.9,1100.0,"['Crime', 'Comedy', 'Romance']",A revenge-seeking gold digger marries a womanizing Beverly Hills lawyer with the intention of making a killing in the divorce.,119940815.0,100.0,They can't keep their hands off each others assets.
38684.0,en,Jane Eyre,15.366,2011-03-11,7.2,1140.0,"['Drama', 'Romance']","After a bleak childhood, Jane Eyre goes out into the world to become a governess. As she lives happily in her new position at Thornfield Hall, she meet the dark, cold, and abrupt master of the house, Mr. Rochester. Jane and her employer grow close in friendship and she soon finds herself falling in love with him. Happiness seems to have found Jane at last, but could Mr. Rochester's terrible secret be about to destroy it forever?",34710627.0,120.0,She sought refuge… and found a place haunted by secrets.
300669.0,en,Don't Breathe,72.706,2016-06-08,7.0,5745.0,"['Horror', 'Thriller']",A group of teens break into a blind man's home thinking they'll get away with the perfect crime. They're wrong.,159047649.0,89.0,In the dark the blind man is king.
423899.0,en,Victoria & Abdul,20.066,2017-09-14,7.0,976.0,"['Drama', 'History']",Queen Victoria strikes up an unlikely friendship with a young Indian clerk named Abdul Karim.,65421267.0,112.0,History's most unlikely friendship.
9560.0,en,A Walk in the Clouds,15.574,1995-08-11,7.2,679.0,"['Drama', 'Romance']",World War II vet Paul Sutton falls for a pregnant and unwed woman who persuades him -- during their first encounter -- to pose as her husband so she can face her family.,50012507.0,103.0,A man in search. A woman in need. A story of fate.
8688.0,en,Snake Eyes,10.567,1998-08-07,6.1,948.0,"['Thriller', 'Crime', 'Mystery']","All bets are off when corrupt homicide cop Rick Santoro witnesses a murder during a boxing match. It's up to him and lifelong friend and naval intelligence agent Kevin Dunne to uncover the conspiracy behind the killing. At every turn, Santoro makes increasingly shocking discoveries that even he can't turn a blind eye to.",103891409.0,98.0,Believe everything except your eyes.
26648.0,it,Il portiere di notte,14.685,1974-04-03,6.8,202.0,"['War', 'Drama', 'Romance']","A concentration camp survivor discovers her former torturer and lover working as a porter at a hotel in postwar Vienna. When the couple attempt to re-create their sadomasochistic relationship, his former SS comrades begin to stalk them.",0.0,118.0,The Most Controversial Picture of Our Time!
693113.0,en,Midnight in the Switchgrass,28.105,2021-07-23,6.5,173.0,"['Crime', 'Mystery', 'Thriller', 'Action']","FBI Agent Karl Helter and his partner Rebecca Lombardo are very close to busting a sex-trafficking ring. When they realize their investigation has crossed the path of a brutal serial killer, they team up with a Texas Ranger to put an end to the infamous 'Truck Stop Killer'.",0.0,99.0,Can they stop a serial killer who can't stop himself?
11313.0,en,Hearts in Atlantis,8.584,2001-09-07,6.6,348.0,"['Drama', 'Mystery']",A widowed mother and her son change when a mysterious stranger enters their lives.,24185781.0,101.0,What if one of life's great mysteries moved in upstairs?
290250.0,en,The Nice Guys,21.175,2016-05-15,7.1,6130.0,"['Comedy', 'Crime', 'Action']",A private eye investigates the apparent suicide of a fading porn star in 1970s Los Angeles and uncovers a conspiracy.,62788218.0,116.0,Private dicks
203835.0,en,Amityville: The Awakening,14.588,2017-07-20,5.4,838.0,"['Thriller', 'Horror']","Belle, her little sister, and her comatose twin brother move into a new house with their single mother Joan in order to save money to help pay for her brother's expensive healthcare. But when strange phenomena begin to occur in the house including the miraculous recovery of her brother, Belle begins to suspect her Mother isn't telling her everything and soon realizes they just moved into the infamous Amityville house.",0.0,87.0,Every house has a history. This one has a legend.
665.0,en,Ben-Hur,35.076,1959-11-18,7.8,1938.0,"['Action', 'Drama', 'History']","In 25 AD,Judah Ben-Hur, a Jew in ancient Judea, opposes the occupying Roman empire.  Falsely accused by a Roman childhood friend-turned-overlord of trying to kill the Roman governor, he is put into slavery and his mother and sister are taken away as prisoners.  Three years later and freed by a grateful Roman galley commander whom he has rescued from drowning, he becomes an expert charioteer for Rome, all the while plotting to return to Judea, find and rescue his family, and avenge himself on his former friend.  All the while, the form and work of Jesus move in the background of his life...",164000000.0,222.0,The entertainment experience of a lifetime.
9386.0,en,In the Line of Fire,19.263,1993-07-08,7.0,1107.0,"['Action', 'Drama', 'Thriller', 'Crime', 'Mystery']","Veteran Secret Service agent Frank Horrigan is a man haunted by his failure to save President Kennedy while serving protection detail in Dallas. Thirty years later, a man calling himself ""Booth"" threatens the life of the current President, forcing Horrigan to come back to protection detail to confront the ghosts from his past.",176997168.0,128.0,An assassin on the loose. A president in danger. Only one man stands between them...
9081.0,en,Waking Life,9.405,2001-10-19,7.6,673.0,"['Animation', 'Drama']","Waking Life is about a young man in a persistent lucid dream-like state. The film follows its protagonist as he initially observes and later participates in philosophical discussions that weave together issues like reality, free will, our relationships with others, and the meaning of life.",3176880.0,99.0,Dreams. What are they? An escape from reality or reality itself?
80280.0,es,[REC]³ Génesis,23.105,2012-03-30,5.2,1085.0,['Horror'],A pair of newlyweds must fight to survive when their wedding reception descends into chaos and carnage when their guests become infected by a virus that turns them into hungry zombies.,11019975.0,80.0,You may kiss the bride.
12429.0,ja,崖の上のポニョ,90.365,2008-07-19,7.7,2989.0,"['Animation', 'Fantasy', 'Family']","The son of a sailor, 5-year old Sosuke, lives a quiet life on an oceanside cliff with his mother Lisa. One fateful day, he finds a beautiful goldfish trapped in a bottle on the beach and upon rescuing her, names her Ponyo. But she is no ordinary goldfish.",202404009.0,100.0,Welcome to a world where anything is possible.
440472.0,en,The Upside,27.743,2019-01-10,7.1,890.0,"['Comedy', 'Drama']","Phillip is a wealthy quadriplegic who needs a caretaker to help him with his day-to-day routine in his New York penthouse. He decides to hire Dell, a struggling parolee who's trying to reconnect with his ex and his young son. Despite coming from two different worlds, an unlikely friendship starts to blossom.",111353135.0,126.0,Based on a true story.
476669.0,en,The King's Man,42.633,2021-12-22,0.0,0.0,"['War', 'Action', 'Thriller', 'Adventure']","As a collection of history's worst tyrants and criminal masterminds gather to plot a war to wipe out millions, one man must race against time to stop them.",0.0,131.0,Witness the bloody origin.
11905.0,en,The Company of Wolves,6.776,1984-09-21,6.4,207.0,"['Horror', 'Fantasy']","An adaptation of Angela Carter's fairy tales. Young Rosaleen dreams of a village in the dark woods, where Granny tells her cautionary tales in which innocent maidens are tempted by wolves who are hairy on the inside. As Rosaleen grows into womanhood, will the wolves come for her too?",0.0,95.0,"Now, as then, ’tis simple truth: sweetest tongue has sharpest tooth"
14362.0,en,Out for Justice,12.927,1991-04-12,6.1,299.0,"['Action', 'Crime']",Gino Felino is an NYPD detective from Brooklyn who knows everyone and everything in his neighborhood. Killing his partner was someone's big mistake... because he's now out for justice.,39673161.0,91.0,He's a cop. It's a dirty job... but somebody's got to take out the garbage.
259316.0,en,Fantastic Beasts and Where to Find Them,81.471,2016-11-16,7.4,15766.0,"['Adventure', 'Fantasy']","In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations.",809342332.0,132.0,From J.K. Rowling's wizarding world.
81440.0,en,"Good Luck Charlie, It's Christmas!",13.842,2011-12-04,6.6,342.0,"['TV Movie', 'Comedy', 'Family']","Teddy Duncan's middle-class family embarks on a road trip from their home in Denver to visit Mrs. Duncans Parents, the Blankenhoopers, in Palm Springs. When they find themselves stranded between Denver and Utah, they try to hitch a ride to Las Vegas with a seemingly normal older couple in a station wagon from Roswell, New Mexico. It turns out that the couple believes they are the victims of alien abduction. The Duncan's must resort to purchasing a clunker Yugo to get to Utah, have their luggage stolen in Las Vegas, and survive a zany Christmas with Grandpa and Grandma Blankenhooper.",0.0,85.0,"For the Duncan family, Christmas is about to take a major detour."
240916.0,en,Reasonable Doubt,24.675,2014-01-17,5.9,442.0,"['Crime', 'Thriller']","When up-and-coming District Attorney Mitch Brockden commits a fatal hit-and-run, he feels compelled to throw the case against the accused criminal who was found with the body and blamed for the crime. Following the trial, Mitch's worst fears come true when he realizes that he acquitted a guilty man, and he soon finds himself on the hunt for the killer before more victims pile up.",0.0,91.0,Proof is the Burden
565716.0,en,American Factory,13.599,2019-08-21,7.2,329.0,['Documentary'],"In post-industrial Ohio, a Chinese billionaire opens a new factory in the husk of an abandoned General Motors plant, hiring two thousand blue-collar Americans. Early days of hope and optimism give way to setbacks as high-tech China clashes with working-class America.",0.0,110.0,Cultures collide. Hope survives.
